"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GDEXPRD","TOT","MLN_USD","A","1992",31102.941521154,
"GBR","GDEXPRD","TOT","MLN_USD","A","1993",32290.9273717086,
"GBR","GDEXPRD","TOT","MLN_USD","A","1994",33042.3428246699,
"GBR","GDEXPRD","TOT","MLN_USD","A","1995",30344.561501164,
"GBR","GDEXPRD","TOT","MLN_USD","A","1996",29731.6855815665,
"GBR","GDEXPRD","TOT","MLN_USD","A","1997",30503.0531597727,
"GBR","GDEXPRD","TOT","MLN_USD","A","1998",31658.1596443162,
"GBR","GDEXPRD","TOT","MLN_USD","A","1999",34218.5894691503,
"GBR","GDEXPRD","TOT","MLN_USD","A","2000",35218.6709609076,
"GBR","GDEXPRD","TOT","MLN_USD","A","2001",35687.1288270809,
"GBR","GDEXPRD","TOT","MLN_USD","A","2002",36766.4995019098,
"GBR","GDEXPRD","TOT","MLN_USD","A","2003",37034.534969568,
"GBR","GDEXPRD","TOT","MLN_USD","A","2004",36741.6755997217,
"GBR","GDEXPRD","TOT","MLN_USD","A","2005",38145.9246296177,
"GBR","GDEXPRD","TOT","MLN_USD","A","2006",39692.9594032471,
"GBR","GDEXPRD","TOT","MLN_USD","A","2007",41598.1610327426,
"GBR","GDEXPRD","TOT","MLN_USD","A","2008",41335.9323641475,
"GBR","GDEXPRD","TOT","MLN_USD","A","2009",40990.9488900457,
"GBR","GDEXPRD","TOT","MLN_USD","A","2010",41213.6722758433,
"GBR","GDEXPRD","TOT","MLN_USD","A","2011",41937.7258271397,
"GBR","GDEXPRD","TOT","MLN_USD","A","2012",40709.1423141379,
"GBR","GDEXPRD","TOT","MLN_USD","A","2013",42573.5083341653,
"GBR","GDEXPRD","TOT","MLN_USD","A","2014",44409.8349197874,
"GBR","GDEXPRD","TOT","MLN_USD","A","2015",45451.0308466508,
"GBR","GDEXPRD","TOT","MLN_USD","A","2016",47016.1133053414,
"GBR","GDEXPRD","TOT","MLN_USD","A","2017",48393.1620183074,
"GBR","GDEXPRD","TOT","MLN_USD","A","2018",50843.5292478917,
"GBR","GDEXPRD","TOT","MLN_USD","A","2019",51519.0544766011,
"GBR","GDEXPRD","TOT","PC_GDP","A","1981",2.23851199435123,
"GBR","GDEXPRD","TOT","PC_GDP","A","1983",2.06250135448497,
"GBR","GDEXPRD","TOT","PC_GDP","A","1985",2.08760108170208,
"GBR","GDEXPRD","TOT","PC_GDP","A","1986",2.10157660896247,
"GBR","GDEXPRD","TOT","PC_GDP","A","1987",2.02230434353514,
"GBR","GDEXPRD","TOT","PC_GDP","A","1988",1.96122117532555,
"GBR","GDEXPRD","TOT","PC_GDP","A","1989",1.95388623718474,
"GBR","GDEXPRD","TOT","PC_GDP","A","1990",1.94762479433076,
"GBR","GDEXPRD","TOT","PC_GDP","A","1991",1.87232046125877,
"GBR","GDEXPRD","TOT","PC_GDP","A","1992",1.83971316779981,
"GBR","GDEXPRD","TOT","PC_GDP","A","1993",1.863581515089,
"GBR","GDEXPRD","TOT","PC_GDP","A","1994",1.83632225615811,
"GBR","GDEXPRD","TOT","PC_GDP","A","1995",1.64475380554787,
"GBR","GDEXPRD","TOT","PC_GDP","A","1996",1.57332546085288,
"GBR","GDEXPRD","TOT","PC_GDP","A","1997",1.53861335208932,
"GBR","GDEXPRD","TOT","PC_GDP","A","1998",1.54805322712803,
"GBR","GDEXPRD","TOT","PC_GDP","A","1999",1.62467612935113,
"GBR","GDEXPRD","TOT","PC_GDP","A","2000",1.61292671825216,
"GBR","GDEXPRD","TOT","PC_GDP","A","2001",1.60119367123079,
"GBR","GDEXPRD","TOT","PC_GDP","A","2002",1.61532542072154,
"GBR","GDEXPRD","TOT","PC_GDP","A","2003",1.57925188694969,
"GBR","GDEXPRD","TOT","PC_GDP","A","2004",1.53070581609395,
"GBR","GDEXPRD","TOT","PC_GDP","A","2005",1.54903776356476,
"GBR","GDEXPRD","TOT","PC_GDP","A","2006",1.57125714928064,
"GBR","GDEXPRD","TOT","PC_GDP","A","2007",1.61013333590987,
"GBR","GDEXPRD","TOT","PC_GDP","A","2008",1.6038266723044,
"GBR","GDEXPRD","TOT","PC_GDP","A","2009",1.66098951911221,
"GBR","GDEXPRD","TOT","PC_GDP","A","2010",1.63516199963404,
"GBR","GDEXPRD","TOT","PC_GDP","A","2011",1.63998516929229,
"GBR","GDEXPRD","TOT","PC_GDP","A","2012",1.56888032974023,
"GBR","GDEXPRD","TOT","PC_GDP","A","2013",1.61029581937981,
"GBR","GDEXPRD","TOT","PC_GDP","A","2014",1.63096790149252,
"GBR","GDEXPRD","TOT","PC_GDP","A","2015",1.62654840916654,
"GBR","GDEXPRD","TOT","PC_GDP","A","2016",1.64531661111216,
"GBR","GDEXPRD","TOT","PC_GDP","A","2017",1.65811439658621,
"GBR","GDEXPRD","TOT","PC_GDP","A","2018",1.71377910024927,
"GBR","GDEXPRD","TOT","PC_GDP","A","2019",1.70799230074452,
"USA","GDEXPRD","TOT","MLN_USD","A","1981",164699.647647806,
"USA","GDEXPRD","TOT","MLN_USD","A","1982",173060.590568833,
"USA","GDEXPRD","TOT","MLN_USD","A","1983",185490.285296204,
"USA","GDEXPRD","TOT","MLN_USD","A","1984",203728.551629044,
"USA","GDEXPRD","TOT","MLN_USD","A","1985",221181.472683988,
"USA","GDEXPRD","TOT","MLN_USD","A","1986",226869.299609602,
"USA","GDEXPRD","TOT","MLN_USD","A","1987",232603.741889876,
"USA","GDEXPRD","TOT","MLN_USD","A","1988",238047.413942452,
"USA","GDEXPRD","TOT","MLN_USD","A","1989",242764.821026087,
"USA","GDEXPRD","TOT","MLN_USD","A","1990",250727.884433426,
"USA","GDEXPRD","TOT","MLN_USD","A","1991",256847.801086555,
"USA","GDEXPRD","TOT","MLN_USD","A","1992",258044.435658436,
"USA","GDEXPRD","TOT","MLN_USD","A","1993",252548.323706418,
"USA","GDEXPRD","TOT","MLN_USD","A","1994",252429.163092446,
"USA","GDEXPRD","TOT","MLN_USD","A","1995",268329.307871995,
"USA","GDEXPRD","TOT","MLN_USD","A","1996",283137.997555169,
"USA","GDEXPRD","TOT","MLN_USD","A","1997",298989.7509032,
"USA","GDEXPRD","TOT","MLN_USD","A","1998",314793.587524628,
"USA","GDEXPRD","TOT","MLN_USD","A","1999",336151.173363005,
"USA","GDEXPRD","TOT","MLN_USD","A","2000",360339.976906899,
"USA","GDEXPRD","TOT","MLN_USD","A","2001",366182.735541487,
"USA","GDEXPRD","TOT","MLN_USD","A","2002",359727.419367353,
"USA","GDEXPRD","TOT","MLN_USD","A","2003",370177.911141041,
"USA","GDEXPRD","TOT","MLN_USD","A","2004",374897.027723975,
"USA","GDEXPRD","TOT","MLN_USD","A","2005",390306.490304401,
"USA","GDEXPRD","TOT","MLN_USD","A","2006",408147.132274462,
"USA","GDEXPRD","TOT","MLN_USD","A","2007",427754.703565342,
"USA","GDEXPRD","TOT","MLN_USD","A","2008",449510.448782337,
"USA","GDEXPRD","TOT","MLN_USD","A","2009",445321.200828342,
"USA","GDEXPRD","TOT","MLN_USD","A","2010",444708.58189046,
"USA","GDEXPRD","TOT","MLN_USD","A","2011",455525.672908788,
"USA","GDEXPRD","TOT","MLN_USD","A","2012",454820.406678898,
"USA","GDEXPRD","TOT","MLN_USD","A","2013",468277.22417165,
"USA","GDEXPRD","TOT","MLN_USD","A","2014",481775.482622067,
"USA","GDEXPRD","TOT","MLN_USD","A","2015",507401,
"USA","GDEXPRD","TOT","MLN_USD","A","2016",528171.700903057,
"USA","GDEXPRD","TOT","MLN_USD","A","2017",549877.515956957,
"USA","GDEXPRD","TOT","MLN_USD","A","2018",586964.922780146,
"USA","GDEXPRD","TOT","MLN_USD","A","2019",632654.620698112,
"USA","GDEXPRD","TOT","MLN_USD","A","2020",664065.692753683,
"USA","GDEXPRD","TOT","PC_GDP","A","1981",2.26844620944977,
"USA","GDEXPRD","TOT","PC_GDP","A","1982",2.42736608081431,
"USA","GDEXPRD","TOT","PC_GDP","A","1983",2.48767349158154,
"USA","GDEXPRD","TOT","PC_GDP","A","1984",2.54789153888696,
"USA","GDEXPRD","TOT","PC_GDP","A","1985",2.65544036972753,
"USA","GDEXPRD","TOT","PC_GDP","A","1986",2.63257017868907,
"USA","GDEXPRD","TOT","PC_GDP","A","1987",2.60886490093642,
"USA","GDEXPRD","TOT","PC_GDP","A","1988",2.56286811760208,
"USA","GDEXPRD","TOT","PC_GDP","A","1989",2.52106679334513,
"USA","GDEXPRD","TOT","PC_GDP","A","1990",2.5555646484472,
"USA","GDEXPRD","TOT","PC_GDP","A","1991",2.6207797855485,
"USA","GDEXPRD","TOT","PC_GDP","A","1992",2.54340004726757,
"USA","GDEXPRD","TOT","PC_GDP","A","1993",2.4225642733408,
"USA","GDEXPRD","TOT","PC_GDP","A","1994",2.32764521417997,
"USA","GDEXPRD","TOT","PC_GDP","A","1995",2.40958178076269,
"USA","GDEXPRD","TOT","PC_GDP","A","1996",2.45013019746264,
"USA","GDEXPRD","TOT","PC_GDP","A","1997",2.47714033094757,
"USA","GDEXPRD","TOT","PC_GDP","A","1998",2.49621061530868,
"USA","GDEXPRD","TOT","PC_GDP","A","1999",2.54361566795817,
"USA","GDEXPRD","TOT","PC_GDP","A","2000",2.61983472364323,
"USA","GDEXPRD","TOT","PC_GDP","A","2001",2.63714678108311,
"USA","GDEXPRD","TOT","PC_GDP","A","2002",2.54745400997044,
"USA","GDEXPRD","TOT","PC_GDP","A","2003",2.55015297059735,
"USA","GDEXPRD","TOT","PC_GDP","A","2004",2.48685541264951,
"USA","GDEXPRD","TOT","PC_GDP","A","2005",2.50192554035344,
"USA","GDEXPRD","TOT","PC_GDP","A","2006",2.54545175545614,
"USA","GDEXPRD","TOT","PC_GDP","A","2007",2.61515847339147,
"USA","GDEXPRD","TOT","PC_GDP","A","2008",2.74481237536275,
"USA","GDEXPRD","TOT","PC_GDP","A","2009",2.79181606218565,
"USA","GDEXPRD","TOT","PC_GDP","A","2010",2.71444490885423,
"USA","GDEXPRD","TOT","PC_GDP","A","2011",2.73803439302896,
"USA","GDEXPRD","TOT","PC_GDP","A","2012",2.67283623631642,
"USA","GDEXPRD","TOT","PC_GDP","A","2013",2.70214750217239,
"USA","GDEXPRD","TOT","PC_GDP","A","2014",2.71785942054576,
"USA","GDEXPRD","TOT","PC_GDP","A","2015",2.7869952707409,
"USA","GDEXPRD","TOT","PC_GDP","A","2016",2.85350080390023,
"USA","GDEXPRD","TOT","PC_GDP","A","2017",2.90523589701916,
"USA","GDEXPRD","TOT","PC_GDP","A","2018",3.01323237180557,
"USA","GDEXPRD","TOT","PC_GDP","A","2019",3.17511005455494,
"USA","GDEXPRD","TOT","PC_GDP","A","2020",3.45021902726299,
"ARG","GDEXPRD","TOT","MLN_USD","A","1996",2001.77794808263,
"ARG","GDEXPRD","TOT","MLN_USD","A","1997",2175.01363148578,
"ARG","GDEXPRD","TOT","MLN_USD","A","1998",2214.00573485541,
"ARG","GDEXPRD","TOT","MLN_USD","A","1999",2357.78286669261,
"ARG","GDEXPRD","TOT","MLN_USD","A","2000",2264.21634873921,
"ARG","GDEXPRD","TOT","MLN_USD","A","2001",2094.19963128284,
"ARG","GDEXPRD","TOT","MLN_USD","A","2002",1708.94850196347,
"ARG","GDEXPRD","TOT","MLN_USD","A","2003",1963.81383251808,
"ARG","GDEXPRD","TOT","MLN_USD","A","2004",2354.21951513366,
"ARG","GDEXPRD","TOT","MLN_USD","A","2005",2670.40964496873,
"ARG","GDEXPRD","TOT","MLN_USD","A","2006",3100.70202905796,
"ARG","GDEXPRD","TOT","MLN_USD","A","2007",3439.13578043313,
"ARG","GDEXPRD","TOT","MLN_USD","A","2008",3660.18071723077,
"ARG","GDEXPRD","TOT","MLN_USD","A","2009",4296.17830951125,
"ARG","GDEXPRD","TOT","MLN_USD","A","2010",4545.80549334259,
"ARG","GDEXPRD","TOT","MLN_USD","A","2011",4863.90999628769,
"ARG","GDEXPRD","TOT","MLN_USD","A","2012",5401.97404290822,
"ARG","GDEXPRD","TOT","MLN_USD","A","2013",5388.67565695323,
"ARG","GDEXPRD","TOT","MLN_USD","A","2014",5001.3623556269,
"ARG","GDEXPRD","TOT","MLN_USD","A","2015",5363.84361835373,
"ARG","GDEXPRD","TOT","MLN_USD","A","2016",4502.05468205812,
"ARG","GDEXPRD","TOT","MLN_USD","A","2017",4857.0170289137,
"ARG","GDEXPRD","TOT","MLN_USD","A","2018",4203.05995118907,
"ARG","GDEXPRD","TOT","MLN_USD","A","2019",3807.84922012127,
"ARG","GDEXPRD","TOT","PC_GDP","A","1996",0.37343648326224,
"ARG","GDEXPRD","TOT","PC_GDP","A","1997",0.3753099842412,
"ARG","GDEXPRD","TOT","PC_GDP","A","1998",0.367874965594,
"ARG","GDEXPRD","TOT","PC_GDP","A","1999",0.40549151729664,
"ARG","GDEXPRD","TOT","PC_GDP","A","2000",0.39249871758156,
"ARG","GDEXPRD","TOT","PC_GDP","A","2001",0.37976706022548,
"ARG","GDEXPRD","TOT","PC_GDP","A","2002",0.34779647825664,
"ARG","GDEXPRD","TOT","PC_GDP","A","2003",0.36681640383353,
"ARG","GDEXPRD","TOT","PC_GDP","A","2004",0.40375977116348,
"ARG","GDEXPRD","TOT","PC_GDP","A","2005",0.42074495956177,
"ARG","GDEXPRD","TOT","PC_GDP","A","2006",0.45215542467897,
"ARG","GDEXPRD","TOT","PC_GDP","A","2007",0.46006590994507,
"ARG","GDEXPRD","TOT","PC_GDP","A","2008",0.47054480873279,
"ARG","GDEXPRD","TOT","PC_GDP","A","2009",0.58705209004918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2010",0.56405012263774,
"ARG","GDEXPRD","TOT","PC_GDP","A","2011",0.56933819916111,
"ARG","GDEXPRD","TOT","PC_GDP","A","2012",0.63887811111715,
"ARG","GDEXPRD","TOT","PC_GDP","A","2013",0.62233614461392,
"ARG","GDEXPRD","TOT","PC_GDP","A","2014",0.59249253387918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2015",0.61854097910637,
"ARG","GDEXPRD","TOT","PC_GDP","A","2016",0.53019201749038,
"ARG","GDEXPRD","TOT","PC_GDP","A","2017",0.55631499857452,
"ARG","GDEXPRD","TOT","PC_GDP","A","2018",0.49435091940903,
"ARG","GDEXPRD","TOT","PC_GDP","A","2019",0.45712857924644,
"CHL","GDEXPRD","TOT","MLN_USD","A","2007",959.669728078577,
"CHL","GDEXPRD","TOT","MLN_USD","A","2008",1199.07533480816,
"CHL","GDEXPRD","TOT","MLN_USD","A","2009",1119.60925084642,
"CHL","GDEXPRD","TOT","MLN_USD","A","2010",1110.20971463234,
"CHL","GDEXPRD","TOT","MLN_USD","A","2011",1254.80216454745,
"CHL","GDEXPRD","TOT","MLN_USD","A","2012",1366.96822085355,
"CHL","GDEXPRD","TOT","MLN_USD","A","2013",1522.0586421751,
"CHL","GDEXPRD","TOT","MLN_USD","A","2014",1495.24850295746,
"CHL","GDEXPRD","TOT","MLN_USD","A","2015",1552.90304659382,
"CHL","GDEXPRD","TOT","MLN_USD","A","2016",1530.91685553661,
"CHL","GDEXPRD","TOT","MLN_USD","A","2017",1492.12775171521,
"CHL","GDEXPRD","TOT","MLN_USD","A","2018",1605.4810753741,
"CHL","GDEXPRD","TOT","MLN_USD","A","2019",1498.52129484345,
"CHL","GDEXPRD","TOT","MLN_USD","A","2020",1387.68803413592,
"CHL","GDEXPRD","TOT","PC_GDP","A","2007",0.3114312360719,
"CHL","GDEXPRD","TOT","PC_GDP","A","2008",0.37491591198281,
"CHL","GDEXPRD","TOT","PC_GDP","A","2009",0.35402736240473,
"CHL","GDEXPRD","TOT","PC_GDP","A","2010",0.33164826061379,
"CHL","GDEXPRD","TOT","PC_GDP","A","2011",0.35287892696279,
"CHL","GDEXPRD","TOT","PC_GDP","A","2012",0.36213211335028,
"CHL","GDEXPRD","TOT","PC_GDP","A","2013",0.39030481790767,
"CHL","GDEXPRD","TOT","PC_GDP","A","2014",0.37667734022461,
"CHL","GDEXPRD","TOT","PC_GDP","A","2015",0.38296037016723,
"CHL","GDEXPRD","TOT","PC_GDP","A","2016",0.37103400006245,
"CHL","GDEXPRD","TOT","PC_GDP","A","2017",0.35678893071413,
"CHL","GDEXPRD","TOT","PC_GDP","A","2018",0.36916358837881,
"CHL","GDEXPRD","TOT","PC_GDP","A","2019",0.34193456509807,
"CHL","GDEXPRD","TOT","PC_GDP","A","2020",0.33677783060197,
"CHN","GDEXPRD","TOT","MLN_USD","A","1991",13087.1486518403,
"CHN","GDEXPRD","TOT","MLN_USD","A","1992",15022.3097438591,
"CHN","GDEXPRD","TOT","MLN_USD","A","1993",16333.3653242292,
"CHN","GDEXPRD","TOT","MLN_USD","A","1994",16721.9380607053,
"CHN","GDEXPRD","TOT","MLN_USD","A","1995",16749.6872444463,
"CHN","GDEXPRD","TOT","MLN_USD","A","1996",18242.6612137767,
"CHN","GDEXPRD","TOT","MLN_USD","A","1997",22598.5244001153,
"CHN","GDEXPRD","TOT","MLN_USD","A","1998",24683.112845989,
"CHN","GDEXPRD","TOT","MLN_USD","A","1999",30794.9641786549,
"CHN","GDEXPRD","TOT","MLN_USD","A","2000",39806.306926472,
"CHN","GDEXPRD","TOT","MLN_USD","A","2001",45401.8575709753,
"CHN","GDEXPRD","TOT","MLN_USD","A","2002",55741.6526605798,
"CHN","GDEXPRD","TOT","MLN_USD","A","2003",64961.2710026621,
"CHN","GDEXPRD","TOT","MLN_USD","A","2004",77572.1020211667,
"CHN","GDEXPRD","TOT","MLN_USD","A","2005",93020.6500898596,
"CHN","GDEXPRD","TOT","MLN_USD","A","2006",109713.720660448,
"CHN","GDEXPRD","TOT","MLN_USD","A","2007",125799.195568337,
"CHN","GDEXPRD","TOT","MLN_USD","A","2008",145192.227958098,
"CHN","GDEXPRD","TOT","MLN_USD","A","2009",182882.556513278,
"CHN","GDEXPRD","TOT","MLN_USD","A","2010",208279.97835215,
"CHN","GDEXPRD","TOT","MLN_USD","A","2011",237042.71983421,
"CHN","GDEXPRD","TOT","MLN_USD","A","2012",274611.197590113,
"CHN","GDEXPRD","TOT","MLN_USD","A","2013",309205.058612812,
"CHN","GDEXPRD","TOT","MLN_USD","A","2014",336250.720890688,
"CHN","GDEXPRD","TOT","MLN_USD","A","2015",366080.932147093,
"CHN","GDEXPRD","TOT","MLN_USD","A","2016",399390.155103394,
"CHN","GDEXPRD","TOT","MLN_USD","A","2017",430329.703329414,
"CHN","GDEXPRD","TOT","MLN_USD","A","2018",464705.238693159,
"CHN","GDEXPRD","TOT","MLN_USD","A","2019",514797.656930842,
"CHN","GDEXPRD","TOT","MLN_USD","A","2020",564102.739263579,
"CHN","GDEXPRD","TOT","PC_GDP","A","1991",0.7246337295961,
"CHN","GDEXPRD","TOT","PC_GDP","A","1992",0.72819871665226,
"CHN","GDEXPRD","TOT","PC_GDP","A","1993",0.69522779004967,
"CHN","GDEXPRD","TOT","PC_GDP","A","1994",0.6296787458237,
"CHN","GDEXPRD","TOT","PC_GDP","A","1995",0.56845544254229,
"CHN","GDEXPRD","TOT","PC_GDP","A","1996",0.56323593302661,
"CHN","GDEXPRD","TOT","PC_GDP","A","1997",0.63872545944929,
"CHN","GDEXPRD","TOT","PC_GDP","A","1998",0.64688862674672,
"CHN","GDEXPRD","TOT","PC_GDP","A","1999",0.74963230585086,
"CHN","GDEXPRD","TOT","PC_GDP","A","2000",0.89316324973749,
"CHN","GDEXPRD","TOT","PC_GDP","A","2001",0.94033091263008,
"CHN","GDEXPRD","TOT","PC_GDP","A","2002",1.05786025662724,
"CHN","GDEXPRD","TOT","PC_GDP","A","2003",1.1203664624296,
"CHN","GDEXPRD","TOT","PC_GDP","A","2004",1.21498243328913,
"CHN","GDEXPRD","TOT","PC_GDP","A","2005",1.3079155920732,
"CHN","GDEXPRD","TOT","PC_GDP","A","2006",1.36853678821173,
"CHN","GDEXPRD","TOT","PC_GDP","A","2007",1.37369410383043,
"CHN","GDEXPRD","TOT","PC_GDP","A","2008",1.44592008760681,
"CHN","GDEXPRD","TOT","PC_GDP","A","2009",1.66479544654404,
"CHN","GDEXPRD","TOT","PC_GDP","A","2010",1.71372148792837,
"CHN","GDEXPRD","TOT","PC_GDP","A","2011",1.78034302154239,
"CHN","GDEXPRD","TOT","PC_GDP","A","2012",1.91214100040848,
"CHN","GDEXPRD","TOT","PC_GDP","A","2013",1.99786393995445,
"CHN","GDEXPRD","TOT","PC_GDP","A","2014",2.02243256022603,
"CHN","GDEXPRD","TOT","PC_GDP","A","2015",2.05701037020391,
"CHN","GDEXPRD","TOT","PC_GDP","A","2016",2.1003284198945,
"CHN","GDEXPRD","TOT","PC_GDP","A","2017",2.11602977395209,
"CHN","GDEXPRD","TOT","PC_GDP","A","2018",2.14057804190688,
"CHN","GDEXPRD","TOT","PC_GDP","A","2019",2.23477215919705,
"CHN","GDEXPRD","TOT","PC_GDP","A","2020",2.40092996655466,
"EST","GDEXPRD","TOT","MLN_USD","A","1998",120.23901972491,
"EST","GDEXPRD","TOT","MLN_USD","A","1999",143.475454558726,
"EST","GDEXPRD","TOT","MLN_USD","A","2000",139.971101878742,
"EST","GDEXPRD","TOT","MLN_USD","A","2001",172.701366035913,
"EST","GDEXPRD","TOT","MLN_USD","A","2002",187.890439929366,
"EST","GDEXPRD","TOT","MLN_USD","A","2003",217.236744791565,
"EST","GDEXPRD","TOT","MLN_USD","A","2004",256.65260155162,
"EST","GDEXPRD","TOT","MLN_USD","A","2005",304.766251251435,
"EST","GDEXPRD","TOT","MLN_USD","A","2006",405.928874112807,
"EST","GDEXPRD","TOT","MLN_USD","A","2007",415.49141175245,
"EST","GDEXPRD","TOT","MLN_USD","A","2008",466.074523525215,
"EST","GDEXPRD","TOT","MLN_USD","A","2009",443.950674968103,
"EST","GDEXPRD","TOT","MLN_USD","A","2010",514.122724962382,
"EST","GDEXPRD","TOT","MLN_USD","A","2011",805.101973849207,
"EST","GDEXPRD","TOT","MLN_USD","A","2012",766.049900727009,
"EST","GDEXPRD","TOT","MLN_USD","A","2013",630.657296498097,
"EST","GDEXPRD","TOT","MLN_USD","A","2014",538.911390225889,
"EST","GDEXPRD","TOT","MLN_USD","A","2015",563.302476528217,
"EST","GDEXPRD","TOT","MLN_USD","A","2016",492.119362196099,
"EST","GDEXPRD","TOT","MLN_USD","A","2017",534.775194048519,
"EST","GDEXPRD","TOT","MLN_USD","A","2018",612.881731854286,
"EST","GDEXPRD","TOT","MLN_USD","A","2019",735.6699327817,
"EST","GDEXPRD","TOT","MLN_USD","A","2020",785.188208834209,
"EST","GDEXPRD","TOT","PC_GDP","A","1998",0.56500495916904,
"EST","GDEXPRD","TOT","PC_GDP","A","1999",0.67707105533481,
"EST","GDEXPRD","TOT","PC_GDP","A","2000",0.6000072119509,
"EST","GDEXPRD","TOT","PC_GDP","A","2001",0.69838184946402,
"EST","GDEXPRD","TOT","PC_GDP","A","2002",0.71161820735614,
"EST","GDEXPRD","TOT","PC_GDP","A","2003",0.7646493320242,
"EST","GDEXPRD","TOT","PC_GDP","A","2004",0.84583794623581,
"EST","GDEXPRD","TOT","PC_GDP","A","2005",0.91704244822738,
"EST","GDEXPRD","TOT","PC_GDP","A","2006",1.11277234092887,
"EST","GDEXPRD","TOT","PC_GDP","A","2007",1.05874251950343,
"EST","GDEXPRD","TOT","PC_GDP","A","2008",1.25188351516549,
"EST","GDEXPRD","TOT","PC_GDP","A","2009",1.39679672221962,
"EST","GDEXPRD","TOT","PC_GDP","A","2010",1.57898365078878,
"EST","GDEXPRD","TOT","PC_GDP","A","2011",2.30521500009141,
"EST","GDEXPRD","TOT","PC_GDP","A","2012",2.12480579760915,
"EST","GDEXPRD","TOT","PC_GDP","A","2013",1.72411991540658,
"EST","GDEXPRD","TOT","PC_GDP","A","2014",1.43023128330656,
"EST","GDEXPRD","TOT","PC_GDP","A","2015",1.46776545534559,
"EST","GDEXPRD","TOT","PC_GDP","A","2016",1.24306198842153,
"EST","GDEXPRD","TOT","PC_GDP","A","2017",1.27685207494168,
"EST","GDEXPRD","TOT","PC_GDP","A","2018",1.40998582471422,
"EST","GDEXPRD","TOT","PC_GDP","A","2019",1.63145864003471,
"EST","GDEXPRD","TOT","PC_GDP","A","2020",1.75092046754445,
"ISR","GDEXPRD","TOT","MLN_USD","A","1991",2382.66532679936,
"ISR","GDEXPRD","TOT","MLN_USD","A","1992",2633.7389322152,
"ISR","GDEXPRD","TOT","MLN_USD","A","1993",2861.26628483718,
"ISR","GDEXPRD","TOT","MLN_USD","A","1994",3140.44388421897,
"ISR","GDEXPRD","TOT","MLN_USD","A","1995",3358.23009298056,
"ISR","GDEXPRD","TOT","MLN_USD","A","1996",3792.38851016963,
"ISR","GDEXPRD","TOT","MLN_USD","A","1997",4275.97611281774,
"ISR","GDEXPRD","TOT","MLN_USD","A","1998",4632.41364931526,
"ISR","GDEXPRD","TOT","MLN_USD","A","1999",5474.09638793227,
"ISR","GDEXPRD","TOT","MLN_USD","A","2000",7037.89384327974,
"ISR","GDEXPRD","TOT","MLN_USD","A","2001",7498.92098910244,
"ISR","GDEXPRD","TOT","MLN_USD","A","2002",7389.01916225455,
"ISR","GDEXPRD","TOT","MLN_USD","A","2003",7040.95445570425,
"ISR","GDEXPRD","TOT","MLN_USD","A","2004",7349.42042249716,
"ISR","GDEXPRD","TOT","MLN_USD","A","2005",7998.7424492141,
"ISR","GDEXPRD","TOT","MLN_USD","A","2006",8656.2631833067,
"ISR","GDEXPRD","TOT","MLN_USD","A","2007",9804.52327058922,
"ISR","GDEXPRD","TOT","MLN_USD","A","2008",9943.38934439766,
"ISR","GDEXPRD","TOT","MLN_USD","A","2009",9576.66832791629,
"ISR","GDEXPRD","TOT","MLN_USD","A","2010",9632.76584062382,
"ISR","GDEXPRD","TOT","MLN_USD","A","2011",10369.5805993272,
"ISR","GDEXPRD","TOT","MLN_USD","A","2012",11032.17555481,
"ISR","GDEXPRD","TOT","MLN_USD","A","2013",11372.8707643699,
"ISR","GDEXPRD","TOT","MLN_USD","A","2014",12076.163837205,
"ISR","GDEXPRD","TOT","MLN_USD","A","2015",12666.90898102,
"ISR","GDEXPRD","TOT","MLN_USD","A","2016",14006.5285724385,
"ISR","GDEXPRD","TOT","MLN_USD","A","2017",15092.4214227809,
"ISR","GDEXPRD","TOT","MLN_USD","A","2018",16164.9567959499,
"ISR","GDEXPRD","TOT","MLN_USD","A","2019",17975.2709638193,
"ISR","GDEXPRD","TOT","MLN_USD","A","2020",18600.3885223288,
"ISR","GDEXPRD","TOT","PC_GDP","A","1991",2.21354087598419,
"ISR","GDEXPRD","TOT","PC_GDP","A","1992",2.27061028072764,
"ISR","GDEXPRD","TOT","PC_GDP","A","1993",2.36923164080265,
"ISR","GDEXPRD","TOT","PC_GDP","A","1994",2.42060217445613,
"ISR","GDEXPRD","TOT","PC_GDP","A","1995",2.42813992574524,
"ISR","GDEXPRD","TOT","PC_GDP","A","1996",2.58620903173624,
"ISR","GDEXPRD","TOT","PC_GDP","A","1997",2.8058713362852,
"ISR","GDEXPRD","TOT","PC_GDP","A","1998",2.91730088305115,
"ISR","GDEXPRD","TOT","PC_GDP","A","1999",3.32852811030566,
"ISR","GDEXPRD","TOT","PC_GDP","A","2000",3.92994332137609,
"ISR","GDEXPRD","TOT","PC_GDP","A","2001",4.18308000400626,
"ISR","GDEXPRD","TOT","PC_GDP","A","2002",4.12983719335513,
"ISR","GDEXPRD","TOT","PC_GDP","A","2003",3.89057742068687,
"ISR","GDEXPRD","TOT","PC_GDP","A","2004",3.87075934542258,
"ISR","GDEXPRD","TOT","PC_GDP","A","2005",4.04455574883894,
